title,url,date,imageurl,description,autokwd,company,screenshot,tag,platform
RPM - Road Punk Mayhem,https://store.playstation.com/ko-kr/concept/10010414,2024-07-17,https://image.api.playstation.com/vulcan/ap/rnd/202406/0907/faee248cd00bd55c845a130c2cb38863bcfef3f5757fbf6c.png?w=1920,"치열한 총알 지옥 장르에 셀 셰이딩 스타일을 더한 톱다운 수직 슛뎀업 게임, RPM - Road Punk Mayhem에서 폭발적인 모험을 시작하세요! 아케이드 클래식 게임에서 영감을 받아 탄생한 RPM - Road Punk Mayhem에서 당신은 정신 상태가 미심쩍은 3명의 파일럿 중에서 한 명을 골라 대종말 이후의 세계를 배경으로 하는 스테이지를 질주하면서 적 차량을 파괴해야 합니다.

탱크, 헬리콥터부터 장갑 제트기, 몬스터 트럭까지, 적은 가진 차량을 전부 동원해서 당신의 작은 장갑차를 파괴하려고 달려들 것입니다. 연료와 워프 발동 스톱워치를 획득해서 계속 이동하고, 콤보를 달성해서 엄청난 점수 배수를 확보하고, 폭탄을 사용해서 장애물을 파괴하세요! 과연 당신은 황무지에서 얼마나 오래 살아남을 수 있을까요? 온라인 리더보드에 도전하고 당신의 피해 유발 기술을 한계까지 끌어올리세요!

특징:

• 대종말 이후 세계를 배경으로 한 스테이지에서 치열한 총알 지옥을 경험하세요!
• 각기 고유의 장갑차와 특색 있는 무기를 보유한 3명의 파일럿 중에서 한 명을 고르세요.
• 연료 탱크와 워프를 할 수 있게 해주는 스톱워치를 획득해서 계속 이동하세요!
• 콤보를 달성해서 점수 배수를 늘리세요!
• 온라인 리더보드에 도전하세요!",RPM - Road Punk Mayhem,eastasiasoft,https://image.api.playstation.com/vulcan/ap/rnd/202406/0907/faee248cd00bd55c845a130c2cb38863bcfef3f5757fbf6c.png?w=1920,"슈팅, 액션, 드라이빙/레이싱",playstation
Super Woden GP II,https://store.playstation.com/ko-kr/concept/10010441,2024-07-24,https://image.api.playstation.com/vulcan/ap/rnd/202405/2905/8443559b1fd941288f915f512dda45e7933c6d4f33be9c11.png?w=1920,"모터스포츠계의 정상에 오르세요! Super Woden GP II는 90년대 스포츠와 아케이드 레이싱 게임에 보내는 러브 레터와도 같은 게임입니다. 클래식 쿼터뷰 스타일로 랠리부터 인듀어런스 레이싱까지 다양한 종류의 이벤트에서 경쟁하세요. 직관적인 중앙 맵 인터페이스를 사용해서 차를 구입하거나 튜닝하고, 전 세계의 서킷을 탐험하고, 당신의 차고 등을 방문하세요.

레이싱 이벤트에서 획득한 크레딧으로 9개의 자동차 제조사에서 생산하는 180여 가지의 차량을 모으고, 화려한 기술로 플레이하면서 비밀 자동차를 잠금 해제하세요. 혼자서 레이싱을 펼치거나, 다른 플레이어의 기록에 도전하거나, 최대 4명의 드라이버가 함께 참여할 수 있는 분할 화면 로컬 멀티플레이어를 즐기세요!

특징:

• 이벤트 장소 및 시설로 채워져 있는 직관적인 월드 맵을 탐험하세요!
• 레이스에서 획득한 크레딧을 사용해서 9가지 제조사의 180여 개의 차를 수집하세요.
• 차를 튜닝해서 성능을 최대치로 끌어올리고 페인트샵에서 디자인을 변경하세요!
• 다양한 종류의 서킷과 랠리 스테이지에서 경쟁하세요.
• 혼자서 레이스를 펼치거나 최대 4명의 플레이어가 참여할 수 있는 분할 화면 로컬 멀티플레이어에서 친구에게 도전하세요!",Super Woden GP II,eastasiasoft,https://image.api.playstation.com/vulcan/ap/rnd/202405/2905/8443559b1fd941288f915f512dda45e7933c6d4f33be9c11.png?w=1920,"드라이빙/레이싱, 가족",playstation
Sword & Fairy Inn 2,https://store.playstation.com/ko-kr/concept/10006439,2024-07-30,https://image.api.playstation.com/vulcan/ap/rnd/202405/2909/80775cabc9534a871f4ec33adb352f34c3a39e9f256f8244.png?w=1920,"Sword & Fairy Inn 2에서는 Sword & Fairy의 세계관에서 낯익은 얼굴들이 함께 모여 여관을 운영하고 행복한 삶을 이어갑니다. Sword & Fairy Inn 2는 사랑스러운 치비 스타일에 다양한 게임 플레이 메카닉을 접목한 귀엽고 캐주얼한 라이프 시뮬레이션 RPG입니다! 가족 식당을 운영하고, 전 세계를 여행하면서 전설의 주방용품을 찾고 특별한 음식 아이템을 거래하고, 작품을 재배하고, 미니 게임을 플레이하세요! 하지만 그보다 먼저 당신이 제공하는 서비스를 통해 손님들을 행복하게 만드는 것이 가장 중요합니다. 그렇게 하면 마을에 더 많은 사람을 불러 모으고 당신의 여관은 대성공을 거둘 수 있을 겁니다.

여관을 운영하면서 만나고 고용하는 각 캐릭터에게 특정한 역할을 배정할 수 있습니다. 게임을 진행하다 보면 친구들의 목표, 성격, 능력, 코믹한 단점을 배우게 됩니다. Sword & Fairy Inn 2는 Sword & Fairy의 세상을 가볍고 유쾌하게 해석하여 오랜 팬과 새로운 입문자 모두에게 편안하고 익숙한 시간을 선사하는 게임입니다.

특징

• 여관과 식당의 일상적인 업무를 관리하세요!
• 라이프 시뮬레이션과 RPG 요소를 가볍게 결합한 게임을 즐기세요.
• 원하는 캐릭터에게 요리 및 서빙 임무를 배정하세요.
• Sword & Fairy 세계관 속 친숙한 인물들을 만나고 그들의 이야기를 체험하세요!
• 텃밭을 가꾸고 가까운 땅으로 모험을 떠나 귀한 재료나 주방용품을 찾으세요.
• 주변 마을을 탐험하고 이웃과 손님들과 가까워지세요!",Sword & Fairy Inn 2,eastasiasoft,https://image.api.playstation.com/vulcan/ap/rnd/202405/2909/80775cabc9534a871f4ec33adb352f34c3a39e9f256f8244.png?w=1920,"어드벤처, 시뮬레이션, 캐주얼",playstation
Volgarr the Viking II [],https://store.playstation.com/ko-kr/concept/10007590,2024-08-07,https://image.api.playstation.com/vulcan/ap/rnd/202405/2501/239cdaeedf73164b9abb21eaafc3f569126cac0b02170e94.png?w=1920,"이 디지털 상품은 게임의 PS4 및 PS5 버전을 모두 제공합니다.

(바이)킹의 귀환

혼란스럽고 무자비한 Volgarr the Viking이 출시된 지 십 년이 넘게 지난 지금, 야만족 왕의 이야기가 새로운 모습으로 이어집니다.

Volgarr the Viking II는 정밀한 게임 플레이가 모든 것을 좌우하고 한 번만 실수해도 잔혹한 죽음을 안겨주는 하드코어 2D 액션 플랫포머입니다. 오리지널 게임을 경험했던 플레이어에게는 친숙하게 느껴질 무자비한 모험에 새로운 파워업, 새로운 형태의 마법, 새로운 적 유형, 그리고 심장을 뛰게 만드는 새로운 사운드트랙이 추가되었습니다.

오리지널 게임처럼 1980년대 아케이드 수준의 가혹한 난이도를 자랑하는 Volgarr the Viking II는 (친절하게도, 마지못해) 체크포인트, 저장 상태, 언데드 모드와 같은 현대적이고 편리한 옵션도 함께 선보입니다. 이제 모험의 난이도를 직접 결정할 수 있게 된 것입니다. 이제 누구라도 바이킹이 될 수 있습니다!

북유럽 신화에서 영감을 받아 탄생한 더욱 크고 새로워진 세계, 다수의 결말, 다양한 보스를 제공하는 Volgarr the Viking II는 오리지널 게임을 모든 면에서 확장하고 발전시켰습니다. 검을 뽑고, 투구를 쓰고, 적을 베면서 잔인한 바이킹의 모험을 시작하세요!",Volgarr the Viking II [],Digital Eclipse Entertainment Partners Co.,https://image.api.playstation.com/vulcan/ap/rnd/202405/2501/239cdaeedf73164b9abb21eaafc3f569126cac0b02170e94.png?w=1920,액션,playstation
2048 Boys,https://store.playstation.com/ko-kr/concept/10011560,2024-07-17,https://image.api.playstation.com/vulcan/ap/rnd/202406/0613/63dfebe628cfd31f3fd584a636637c385c95d8349325572b.jpg?w=1920,선수들의 경기력을 극대화하기 위해 어느 방향으로 달릴지 결정하세요. 여러분만이 진정한 드림팀을 만들 수 있습니다!,2048 Boys,NOSTRA GAMES LTD,https://image.api.playstation.com/vulcan/ap/rnd/202406/0613/63dfebe628cfd31f3fd584a636637c385c95d8349325572b.jpg?w=1920,"캐주얼, 퍼즐",playstation
Arcade Paradise VR,https://store.playstation.com/ko-kr/concept/10009874,2024-08-08,https://image.api.playstation.com/vulcan/ap/rnd/202406/1013/2d9454e84b3d2a6fc587f499f016362187d92d73ecbd6bc5.jpg?w=1920,"Arcade Paradise VR에서 레트로 향수가 가득한 1993년으로 돌아가 몰입감 넘치는 경험을 즐기세요. 빨래 사업으로 시작하여 부자로 가는 여정을 그린 Arcade Paradise는 어드벤처와 가벼운 매니지먼트 시뮬레이션이 조합된 게임으로, King Wash 빨래방을 잘 나가는 사업체로 키워야 합니다.

낙후된 마을인 그라인드스톤에서 가업을 이어받으라는 아버지의 뜻에 반발하는 반항심 가득한 십대 소년 애슐리가 되어 보세요. 손수 껌 떼 내기, 빨래 돌리기, 변기 깨끗이 닦기 등에서부터 농구 같은 미니게임에서 쓰레기를 쓰레기통에 던져 넣는 등 게임으로 재탄생한 일상의 작업을 처리하세요. 그리고 열심히 번 돈으로 진짜 목표인 오락실 기계를 사들이세요!

12가지 VR 오락기와 기존 조작기를 사용하는 오리지널 버전의 오락기 27대가 완벽하게 구현되어 있습니다. 이제 게임을 하고, 수익을 올리고, 게임기를 사들이면서 나만의 Arcade Paradise를 만들어가세요. 최신 가상 현실 기술을 체험하세요. 미래가 바로 지금 찾아왔습니다!

6가지 VR 전용 오락기

힘과 민첩성, 지구력을 시험할 격렬한 농구 액션 등 Arcade Paradise에는 다양한 장르의 6가지 VR 오락기가 준비되어 있습니다. 또한 UFO 습격, Smoke ‘em 등 고전 게임 6개가 VR 버전으로 향상되어 추가되었습니다.

빨래에서 시작해 오락실 부자 되기!

낙후된 마을인 그라인드스톤에서 아버지가 경영하던 빨래방을 잘 나가는 오락실로 탈바꿈하세요. 껌을 떼고, 변기를 청소하고, 빨래를 하고, 쓰레기를 버리며 돈을 벌고 그 돈으로 가업인 빨래방을 Arcade Paradise로 바꿔버리세요.

장르를 비트는 게임플레이

게임화된 빨래 일거리부터 게임 속에서 구매할 수 있는 39가지 오락기에 이르기까지 다양한 게임 플레이가 아우러진 Arcade Paradise는 몰입감 높은 시뮬레이션 게임입니다. 쓰레기를 버리며 농구 실력을 키운 뒤 바스켓볼 블래스트 오락기에 도전하세요.

오락기마다 나름의 게임 플레이와 스토리, 미션, 최고 점수와 온라인 순위표가 있습니다. RPG 캠페인, 진행형 격투 게임, 몸을 쓰는 스포츠 게임 등 30년 게임 역사에서 등장한 다양한 장르를 즐기세요.

성장 스토리

1990년대에 보내는 러브 레터인 Arcade Paradise의 주인공 애슐리는 가업인 빨래방을 물려 주려고 하는 잔소리쟁이 아버지에 반항하는 십 대 소년입니다. 아버지 제랄드(성우: Doug Cockle)가 머나먼 리비에라로 떠난 지금, 이 기회를 놓치지 말고 빨래방을 최고의 오락실로 바꿔놓으세요.

경계를 뛰어넘는 사운드트랙

개별 게임부터 주크박스에 어떤 곡을 틀지 고르는 것까지 가능합니다. VR 독점 신곡 10곡을 포함한 90년대 초의 몇몇 명반에서 영감을 받은 사운드트랙이 지나간 시대의 향수를 불러옵니다.

믹스드 리얼리티

믹스드 리얼리티 모드로 최강의 오락실을 집으로 가져오세요. 미래적인 VR 장치로 인 게임 헤드셋을 끼고 '현실 세계'에 입장하세요. 여기서는 원하는 곳마다 오락기를 놓을 수 있답니다!",Arcade Paradise VR,Wired Productions Ltd,https://image.api.playstation.com/vulcan/ap/rnd/202406/1013/2d9454e84b3d2a6fc587f499f016362187d92d73ecbd6bc5.jpg?w=1920,"유니크, 시뮬레이션, 아케이드",playstation
Arranger: A Role-Puzzling Adventure,https://store.playstation.com/ko-kr/concept/10009671,2024-07-26,https://image.api.playstation.com/vulcan/ap/rnd/202402/1518/25b63491ac70d9d739f913fd03fe24b0affa65a36df7d5b9.jpg?w=1920,"Arranger: A Role-Puzzling Adventure는 작은 마을의 부적응자인 젬마가 자아 발견이라는 여정을 떠나는 이야기를 담고 있습니다. 숨 막힐 정도로 안온한 울타리 너머로 모험을 떠난 젬마는, 흥미진진하면서도 한편으로는 두려움과 이상하고 ‘정적인’ 힘에 지배당한 세계를 발견합니다. 젬마는 침체된 문화를 붕괴시키고 그 세계에서 자기에게 어울리는 자리를 찾을 수 있을까요?

게임 플레이는 전 세계를 가로지르며 서로 연결된 독특한 ‘그리드’에서 진행되며, 이동, 탐험, 전투를 매끄럽게 통합한 방식으로 이뤄집니다. 젬마가 움직이면 세계도 젬마와 함께 움직이고, 이로써 주요 게임 메커니즘을 비틀고 활용하여 재미있는 혼돈감을 주는 동시에 작고 심오한 퍼즐의 규칙적인 플레이 흐름까지 만들어냅니다.

특징:
- 서로 연결된 독특한 ‘그리드’로 이동, 탐험, 전투를 매끄럽게 통합.
- 작은 마을의 부적응자가 자아 발견이라는 여정을 떠나는, 스토리 위주 어드벤처 게임.
- 경험치나 인벤토리를 관리할 필요 없이, 모든 게 세계 내에서 처리되는 쾌적한 RPG.
- 원하는 만큼만 진행이 막힐 수 있도록 하는 다양한 보조 옵션과 몇몇 선택적인 도전을 포함한 적합한 크기의 캠페인.
- Braid의 아티스트가 참여한 올스타 개발팀이 만든 데뷔작 게임.",Arranger: A Role-Puzzling Adventure,Furniture & Mattress LLC,https://image.api.playstation.com/vulcan/ap/rnd/202402/1518/25b63491ac70d9d739f913fd03fe24b0affa65a36df7d5b9.jpg?w=1920,퍼즐,playstation
Auto Empire: Dealer Car Simulator,https://store.playstation.com/ko-kr/concept/10011708,2024-06-28,https://image.api.playstation.com/vulcan/ap/rnd/202406/2007/59a4fbd5b6143906022f2da3c6a4bef4e28f620fe35859c4.jpg?w=1920,"최고의 3D 자동차 대리점 경험인 Auto Empire: Dealer Car Simulator에 오신 것을 환영합니다! 능숙한 자동차 딜러의 입장이 되어 처음부터 자신의 제국을 건설해 보세요. 낡고 낡은 차량을 구입하고, 수리 기술로 새 생명을 주고, 팔아 이익을 얻으세요. 판매가 성공할 때마다 대리점을 업그레이드하고 제국을 확장하며 마을 최고의 자동차 대리점이 될 수 있는 기회를 갖게 됩니다.

주요 특징들:

현실적인 자동차 거래: 각각 독특한 조건과 과제를 지닌 다양한 오래된 자동차를 구입하세요. 최고의 거래를 평가하고 전략적 결정을 내려 수익을 극대화하세요.

상세한 수리 메커니즘: 자동차 수리의 복잡한 과정을 자세히 알아보세요. 전문가의 손길로 부품을 교체하고, 엔진을 수리하고, 각 자동차에 새로운 모습을 더해보세요.

대리점 업그레이드: 수입을 사용하여 대리점을 확장하고 업그레이드하세요. 쇼룸을 개선하고, 숙련된 직원을 고용하고, 더 많은 고객을 유치하여 비즈니스를 성장시키세요.

역동적인 경제: 가격이 변동하는 현실적인 시장을 경험해 보세요. 추세를 주시하고 그에 따라 구매 및 판매 전략을 조정하세요.

맞춤 설정 옵션: 다양한 업그레이드와 시각적 수정을 통해 차량의 가치를 높이고 잠재 구매자의 관심을 끌 수 있도록 맞춤 설정하세요.

몰입형 3D 그래픽: 자동차 거래의 세계를 생생하게 구현하는 놀라운 3D 그래픽을 즐겨보세요. 상세한 자동차 모델부터 분주한 대리점 환경에 이르기까지 모든 측면이 몰입감을 위해 설계되었습니다.

매력적인 게임 플레이: 자동차 구매, 수리, 판매를 하면서 시간과 자원의 균형을 유지하세요. 성공적인 제국을 건설하려면 전략적 계획과 빠른 사고가 중요합니다.

녹슨 낡은 자동차를 금으로 바꾸고 꿈에 그리던 자동차 판매점 제국을 건설할 준비가 되셨나요? Auto Empire: 딜러 자동차 시뮬레이터에 뛰어들어 오늘 여행을 시작하세요!",Auto Empire: Dealer Car Simulator,CHETRUSCA SOFTWORKS S.R.L,https://image.api.playstation.com/vulcan/ap/rnd/202406/2007/59a4fbd5b6143906022f2da3c6a4bef4e28f620fe35859c4.jpg?w=1920,드라이빙/레이싱,playstation
Cola Riders,https://store.playstation.com/ko-kr/concept/10011683,2024-07-12,https://image.api.playstation.com/vulcan/ap/rnd/202406/2411/52d16b84dd03fdbbfd5585115a971be45d1289f4140d61d9.jpg?w=1920,빠르게 진행되는 러너 게임에서 유명한 콜라와 민트 캔디 믹스 효과. 콜라 병을 최대한 많이 모아 민트와 함께 날려버리세요. 더 많은 병을 모을수록 점프 시간이 길어집니다. 원하지 않는다면 도로를 따라갈 필요 없이 점프를 이용해 라인을 바꾸고 레이스에서 상대를 추월하세요!,Cola Riders,NOSTRA GAMES LTD,https://image.api.playstation.com/vulcan/ap/rnd/202406/2411/52d16b84dd03fdbbfd5585115a971be45d1289f4140d61d9.jpg?w=1920,"캐주얼, 액션",playstation
Colorama Cubes,https://store.playstation.com/ko-kr/concept/10011761,2024-08-02,https://image.api.playstation.com/vulcan/ap/rnd/202406/2813/6986705b3a409d8165fd5d6e6e2c3f890f77ac0b8100d5b0.jpg?w=1920,서두르지 마세요. 보드를 보고 최적의 경로를 찾아 각 퍼즐을 풀어보세요!,Colorama Cubes,NOSTRA GAMES LTD,https://image.api.playstation.com/vulcan/ap/rnd/202406/2813/6986705b3a409d8165fd5d6e6e2c3f890f77ac0b8100d5b0.jpg?w=1920,"캐주얼, 퍼즐",playstation
CONSCRIPT,https://store.playstation.com/ko-kr/concept/10010232,2024-07-23,https://image.api.playstation.com/vulcan/ap/rnd/202405/2915/67eab034d06125e6c8aab5db9cc3ea5bf54d78cf114b4da8.jpg?w=1920,"CONSCRIPT는 세계대전이 벌어지는 1916년을 배경으로 클래식 장르 게임으로부터 영감을 받아 탄생한 최신 서바이벌 호러 게임입니다. CONSCRIPT는 과거 호러 게임의 무자비한 메카닉에 응집력 있고, 긴장감 넘치고, 독특한 경험을 더했습니다.

CONSCRIPT에서 당신은 베르됭 전투 중에 실종된 동생을 찾아 나서는 프랑스 군인의 역할을 맡아 플레이하게 됩니다. 과연 당신은 미로처럼 꼬여 있는 참호를 수색하고, 점령당한 요새를 돌아다니고, 적과 아군의 중간 지대로 들어가서 동생을 찾고 무사히 고향으로 돌아갈 수 있을까요?

독특한 역사적 상황인 베르됭 전투 속에서 펼쳐지는 고전적이고 체계적인 서바이벌 호러 게임 플레이를 경험하세요.
다양한 난이도 설정, 다수의 결말, 잠금 해제 가능한 의상 및 보너스 무기가 준비되어 있기 때문에 몇 번이고 새롭게 플레이할 수 있습니다.

제1차 세계대전에서 사용된 각종 근접 무기와 총기를 사용해서 다양한 적 병사와 전투병을 물리치세요.

개성 넘치는 픽셀 아트 스타일과 암울한 사운드 디자인을 통해 탄생한 긴장감 넘치고 참혹한 분위기 속에서 살아남으세요.

아이템 관리와 경로 계획이 필수적인 난해한 레벨 디자인 속에서 복잡한 환경 퍼즐을 풀면서 앞으로 나아가세요.

서로 뒤얽히고 겹치는 특유의 제1차 세계대전 테마 지역을 경험하세요.",CONSCRIPT,Team17 Digital Ltd,https://image.api.playstation.com/vulcan/ap/rnd/202405/2915/67eab034d06125e6c8aab5db9cc3ea5bf54d78cf114b4da8.jpg?w=1920,공포,playstation
Cubic Riders,https://store.playstation.com/ko-kr/concept/10011390,2024-07-13,https://image.api.playstation.com/vulcan/ap/rnd/202406/1111/788034e01d5f35d008381cce2b49cbf5deef57c5a3fea759.jpg?w=1920,"빠르게 진행되는 레이싱 게임으로, 자신의 실력을 테스트하고 트랙에서 자신의 실력을 확인할 수 있습니다. 정말 빠르게 움직이고 밀리초 안에 결정을 내려야 합니다. 모든 장애물을 피하고 1등이 되어보세요! 큐빅을 커스터마이징하여 멋지게 승리하세요!",Cubic Riders,NOSTRA GAMES LTD,https://image.api.playstation.com/vulcan/ap/rnd/202406/1111/788034e01d5f35d008381cce2b49cbf5deef57c5a3fea759.jpg?w=1920,"캐주얼, 드라이빙/레이싱",playstation
Darkest Dungeon II: Oblivion Edition,https://store.playstation.com/ko-kr/concept/10009597,2024-07-15,https://image.api.playstation.com/vulcan/ap/rnd/202401/2617/53030a275534ebbf61d32162914b6c7c97120866d3f560da.jpg?w=1920,"Darkest Dungeon II는 저주받은 자들의 여정을 담은 로그라이크 게임입니다. 원정대를 모집하고, 짐마차를 꾸리고, 쇠락해 가는 땅을 거쳐 종말을 막고자 절박한 최후의 여정을 떠나 보십시오. 하지만 여러분이 마주하게 될 가장 크나큰 위험은 바로 내부로부터 출현할 것입니다...

용기를 끌어 모아 멸망해 가는 세상의 혼돈 속으로 나아 가십시오.
암흑을 몰아내고 구원을 가져올 희망은 오직 네 명의 영웅과 짐마차 하나에 달려 있습니다.

실패를 통해 성장하는 로그라이크식 게임 진행
매 원정은 5시간을 넘어가지 않으며, 원정을 마칠 때마다 새로운 영웅 능력, 아이템, 그리고 짐마차 강화를 해금하여 다음 원정에 활용할 수 있게 됩니다.

관계 시스템
영웅들은 여정을 진행하면서 서로 유대감을 쌓거나 악감정을 품게 되며, 이에 따라 위기의 순간 구원이 되어 줄 팀워크가 발휘되거나 원정을 끝장낼 수도 있는 불화가 발생할 수도 있습니다. 영웅들의 스트레스와 상호작용을 관리하면서 팀을 어떻게든 하나로 유지해 필연적 파멸을 향해 달려가십시오.

실패와의 대면
각 영웅들이 품고 있는 비극적 배경을 발견 및 경험하여 그 잠재력을 완전히 개방하십시오.

악몽 같은 세계
불타는 교외부터 역병이 덮친 농지처럼 원정의 배경이 되는 세계는 곧 전략과 끈기를 시험할 시련으로 다가올 것입니다.

그 외에도...
심신 모두가 피로해진 영웅들을 여관에서 휴식시키면서 다양한 기분전환과 유흥으로 스트레스와 인간관계를 관리해 보십시오.
영웅들의 비극적인 배경 이야기를 발견 및 경험해 보십시오.
Darkest Dungeon 특유의 개성적, 역동적인 아트 스타일을 감상해 보십시오.
성우 Wayne June이 녹음한 내레이션도 그대로 돌아왔습니다!
Darkest Dungeon의 기존 턴제 전투에도 흥미진진한 개선이 이루어졌습니다.","Darkest Dungeon II: Oblivion Edition,Darkest Dungeon II",RED HOOK STUDIOS INC.,https://image.api.playstation.com/vulcan/ap/rnd/202401/2617/53030a275534ebbf61d32162914b6c7c97120866d3f560da.jpg?w=1920,롤플레잉 게임,playstation
Eden Genesis,https://store.playstation.com/ko-kr/concept/10009572,2024-08-07,https://image.api.playstation.com/vulcan/ap/rnd/202406/2110/beee47140925b9f84f106578e6d4f6634ac2b26cf0dae401.jpg?w=1920,"본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4® 버전과 디지털 PS5® 버전 모두를 보유하실 수 있습니다.

Eden Genesis는 네온 불빛과 기업이 지배하는 사이버펑크 세계에서 빠르게 진행되는 시도, 빠른 반사 신경, 풍부한 스토리에 초점을 맞춘 플랫폼 게임입니다. 젊은 사이보그 아가씨 레아를 조종하여 어려운 시련을 극복하고 그녀의 타락한 마음을 해방시켜주세요!

사이버펑크 모험

머지않은 미래에는 기업이 일반 국민의 육체적, 지적 능력을 향상시키는 방법을 비싼 가격에 제공하면서 세상을 지배하게 될 것입니다.

사이버네틱 임플란트를 착용한 사람은 파멸됩니다. 그들의 수명은 시간의 문제로 끝나게 되지만, 다행히 그들에게는 아직 희망이 남아 있을지도 모릅니다. 가장 큰 기술 대기업이 이 끔찍한 질병에 대한 유망한 해결책을 방금 발표했습니다!

당신은 증강된 사람들을 죽이는 치료법을 찾기 위해 이 실험적 치료에 참여하는 젊은 사이보그 여성 레아(Leah)가 되어 플레이합니다. 시련을 극복하여 정신 잠재력을 최대한 발휘하고 뉴런을 파괴하는 임플란트에서 발생한 부패를 제거하십시오.

게임 메커니즘

빠르게 진행되는 게임플레이 - Eden Genesis는 기대감, 빠른 반사 신경, 강철 같은 용기가 필요한 시험으로 가득 찬 넓은 세계를 제공합니다. 이 섹션에는 열광적인 플랫폼 퍼즐 외에도 환경과 적의 위험이 모두 포함되어 있습니다. 플레이어는 주인공이 앓고 있는 질병을 치료하기 위해 이를 극복해야 합니다.

반응형 컨트롤 - 이 게임은 플레이어가 정밀한 움직임 컨트롤을 즐길 수 있도록 직관적인 레벨 디자인을 갖추고 있습니다. 귀하의 기술이 향상되고 Leah가 더 많은 뉴런 연결을 해방함에 따라 Eden Genesis를 사용하면 시험에 들어갈 때마다 완료 시간이 더욱 빨라질 수 있습니다. 이러한 규모와 플랫폼을 갖춘 게임에서는 정확한 움직임과 전투를 가능하게 하는 반응형 컨트롤이 필수입니다.

균형 잡힌 플랫폼 게임 - 모든 플레이어가 게임의 끝까지 도달하고 메인 스토리와 수많은 보조 단계를 완료할 수 있지만 Eden Genesis가 까다로운 플레이어를 위해 몇 가지 추가 콘텐츠를 제공하는 것은 사실입니다. 많은 시련은 선택 사항이며, 이는 가장 경험이 많은 사람만이 극복할 수 있는 수준의 어려움을 제공합니다. 그러나 주요 플레이 가능 코어와 탐색 코어는 모든 플레이어가 접근할 수 있도록 설계되었습니다.

심오한 스토리 - 에덴 제네시스(Eden Genesis)는 우리를 인간으로 만드는 요소와 과학 기술의 한계에 대한 철학적 주제와 토론을 포함하는 놀라운 플롯을 제공합니다. 모든 좋은 사이버펑크 스토리가 그러하듯, Eden Genesis는 플레이어가 현실에 의문을 갖게 만들고 미래에 대한 불확실성을 갖게 만듭니다.

미래 지향적인 환경 - 에덴 제네시스의 세계는 거대 기술 기업이 일상 생활의 모든 측면을 지배하는 미래를 보여줍니다. 네온 불빛과 사이버네틱 임플란트는 독특한 2D 예술적 디자인의 주인공으로 몰입감 넘치는 사이버펑크 세계에 생명력을 불어넣습니다.",Eden Genesis,Aeternum Game Studios S.L,https://image.api.playstation.com/vulcan/ap/rnd/202406/2110/beee47140925b9f84f106578e6d4f6634ac2b26cf0dae401.jpg?w=1920,액션,playstation
Exophobia,https://store.playstation.com/ko-kr/concept/10005969,2024-07-23,https://image.api.playstation.com/vulcan/ap/rnd/202404/1920/34b4f955084b4a4e21be766c64fc849b0a079d8cdaa73943.jpg?w=1920,"여러분은 적대적인 외계 병사들이 장악한 인간 우주선에 홀로 남겨졌습니다. 탐험하고 싸우며 마지막 남은 인간 생존자들을 찾고, 적색 행성의 운명이 걸린 이 순간에 다다르기까지 우주선 대원들에게 어떤 일이 있었는지 조금씩 밝혀내세요. 외계 무기를 진화시켜 쏘고, 몸을 날리고, 적을 기절시키며 살아서 탈출하기 위한 여정을 시작하세요!

처치
재빠른 반사 신경과 노련한 위치 선정이 생존의 열쇠가 되는 FPS 게임플레이를 경험하세요. 각 적의 행동 방식을 파악한 뒤 각종 무기, 이동 수단, 주변 환경을 활용해 다양한 외계 군대 무리를 퇴치하는 신속하고 액션 가득한 전투가 펼쳐집니다.
탐험
여러 층으로 이루어진 우주선을 만나보세요. 층마다 개성 있는 적대적 환경을 갖추고 있습니다. 지렁이가 장악한 연구실부터 우주선 엔진의 내부 기계 장치까지, 호기심 많은 탐험가를 위한 비밀도 가득하답니다!
강화
특수 무기 연구실에 도착할 때마다 새로운 능력으로 무기를 강화할 수 있습니다. 능력은 메트로바니아 스타일로 전투 능력을 크게 높여 주며, 원래는 갈 수 없던 지역을 개방해 게임을 진행할 수 있게 됩니다.
사망
무자비하지만 공정한 난이도에 도전하세요. 무시무시한 보스전 등에서 독특한 공격 패턴을 지닌 맹렬한 적이 등장하고, 저마다 다른 공략법이 필요한 다양한 전투 상황이 펼쳐집니다. 체크포인트에서 진행도를 저장하는 것도 잊지 마세요!",Exophobia,PM Studios,https://image.api.playstation.com/vulcan/ap/rnd/202404/1920/34b4f955084b4a4e21be766c64fc849b0a079d8cdaa73943.jpg?w=1920,액션,playstation
